"location","failed filters","passed filters","snps","mnps","insertions","deletions","indels","breakends","symbolic svs","same as reference","phased genotypes","snp transitions/transversions","total het/hom ratio","snp het/hom ratio","mnp het/hom ratio","insertion het/hom ratio","deletion het/hom ratio","indel het/hom ratio","breakend het/hom ratio","symbolic sv het/hom ratio","insertion/deletion ratio","indel/snp+mnp ratio","partial genotype","total haploid","haploid snps","haploid mnps","haploid insertions","haploid deletions","haploid indels","no genotypes","missing genotype","sample name","haploid symbolic svs","complex called","de novo genotypes","total polyploid","polyploid snps","polyploid mnps","polyploid insertions","polyploid deletions","polyploid indels","md5key"
"cbd3ea56c80ad6f9ad075a2f70e3f10b/NA24695.phased_variants.reformatted.vcf.gz","376535","403415","223","0","382052","12887","8253","0",,,"1.19 (218930/184485)","0.06 (12/211)","- (0/0)","1.09 (199441/182611)","6.75 (11224/1663)","- (8253/0)","29.65 (382052/12887)","1808.04 (403192/223)",,,,,,,,,,,,,,,,,,,,,,,,"cbd3ea56c80ad6f9ad075a2f70e3f10b"
"00289566a97f629326f27e4ca0d2ad5b/BCM_PacBio_PBHoney_Sep.8.2016_Filt_del_withID_gt19bp.sort.vcf.gz","7565","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00289566a97f629326f27e4ca0d2ad5b"
"53b92c86ca14a481797d8feb00fdc3c5/svanalyzer_union_171212_v0.5.0_annotated.vcf.gz","7136","67080",,"0","0","24663","22898","2652","8651","8202","14","- (0/0)","1.46 (29830/20383)","- (0/0)","- (0/0)","1.19 (13419/11244)","1.88 (14935/7963)","1.26 (1476/1176)","1.08 (24663/22898)","- (50213/0)",,,,,,,,,,,,,,,,,,,,,,"53b92c86ca14a481797d8feb00fdc3c5"
"a3486640f9ac1abacbb2c7b2944820d0/header.vcf","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a3486640f9ac1abacbb2c7b2944820d0"
"e423786bdbb1caf42be511ff21070921/tp-base.vcf","0","7366","0","0","3812","2918","636","0",,,"- (0/0)","- (0/0)","0.84 (1735/2077)","1.40 (1704/1214)","1.52 (384/252)","1.31 (3812/2918)","- (7366/0)",,,,,,,,,,,,,,,,,,,,,,,,,"e423786bdbb1caf42be511ff21070921"
"0eb7b8ec31a9009ca7417c16f3bdcf09/HG004-multiall-fullcombine.vcf.gz","0","3648820","3254486","0","194103","197422","2809","0",,,"1.57 (2227374/1421446)","1.54 (1971860/1282626)","- (0/0)","1.69 (121952/72151)","1.96 (130753/66669)","- (2809/0)","0.98 (194103/197422)","0.12 (394334/3254486)",,,,,,,,,,,,,,,,,,,,,,,,"0eb7b8ec31a9009ca7417c16f3bdcf09"
"380d3590aeca089e41bb87cf35027c57/HG2_ORod_chr20_0318.l100c500.vcf.gz","0","577","0","0","323","159","95","0","282","0","0","165","68","49","- (0/0)","- (295/0)","- (0/0)","- (0/0)","- (158/0)","- (91/0)","- (46/0)","2.03 (323/159)",,,,,,,,,,,,,,,,,,,,"380d3590aeca089e41bb87cf35027c57"
"a6aa66cfc6c6650eba88d35c691af450/HG2_10X_PBhap2_1117.l100c500.no_ns.vcf.gz","0","9988","0","0","4799","3380","1809","0","9972","0","0","4793","3374","1805","- (0/0)","- (16/0)","- (0/0)","- (0/0)","- (6/0)","- (6/0)","- (4/0)","1.42 (4799/3380)",,,,,,,,,,,,,,,,,,,,"a6aa66cfc6c6650eba88d35c691af450"
"1622f7d50fbbea50bfdda786a3d7ef83/HG002.fermikit.raw_delgt19.vcf","0","17064","3","15","29","15484","1533","0",,,"- (3/0)","- (15/0)","- (29/0)","1.67 (9683/5801)","8.76 (1376/157)","0.00 (29/15484)","947.00 (17046/18)",,,,,,,,,,,,,,,,,,,,,,,,,"1622f7d50fbbea50bfdda786a3d7ef83"
"7ce322ab451aa20c9a446bb15fdc5de6/HG003.svaba.germline.indelgt19.vcf.gz","0","26354","0","0","10622","15732","0","0",,,"- (0/0)","- (0/0)","10.78 (9720/902)","7.21 (13816/1916)","- (0/0)","0.68 (10622/15732)","- (26354/0)",,,,,,,,,,,,,,,,,,,,,,,,,"7ce322ab451aa20c9a446bb15fdc5de6"
"c96dfd81fcdd7ba112ffb7ca3676f78d/HG2_NGha_DIS_0916.l100c500.vcf.gz","0","2256","0","0","848","1073","335","0","2177","0","0","815","1054","308","- (0/0)","- (79/0)","- (0/0)","- (0/0)","- (33/0)","- (19/0)","- (27/0)","0.79 (848/1073)",,,,,,,,,,,,,,,,,,,,"c96dfd81fcdd7ba112ffb7ca3676f78d"
"388a1c7cbdaa80f57544cba48a29b3aa/HG2_ABas_Falc_0316.l100c500.no_ns.vcf.gz","0","13610","0","0","6759","4459","2392","0","9903","0","0","4941","3245","1717","- (0/0)","- (3707/0)","- (0/0)","- (0/0)","- (1818/0)","- (1214/0)","- (675/0)","1.52 (6759/4459)",,,,,,,,,,,,,,,,,,,,"388a1c7cbdaa80f57544cba48a29b3aa"
"dac23fef251e95d81f4bf070a2afcf9f/HG002-NA24385-50x.union_170414.vcf.gz","0","46473","20348","0","10252","15776","97","0",,,"1.27 (11394/8954)","- (0/0)","1.42 (6021/4231)","1.77 (10079/5697)","- (97/0)","0.65 (10252/15776)","1.28 (26125/20348)",,,,,,,,,,,,,,,,,,,,,,,,,"dac23fef251e95d81f4bf070a2afcf9f"
"91910803592a3580f6cbcb42bb51ddc6/HG002_300x_tnscope_hq_altallele_head.vcf.gz","0","2228","0","0","0","0","0","0","2228",,"- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91910803592a3580f6cbcb42bb51ddc6"
"afadbf531c6351a0b37da3ab92dc6f26/HG007.hs37d5.pbsv.vcf.gz","4519","49263","120","0","0","23783","20933","0","1760","2663","0","4","- (0/0)","1.57 (29986/19153)","- (0/0)","- (0/0)","1.50 (14269/9514)","1.45 (12396/8537)","- (0/0)","61.86 (1732/28)","1.48 (1589/1074)","1.14 (23783/20933)",,,,,,,,,,,,,,,,,,,,"afadbf531c6351a0b37da3ab92dc6f26"
"a9ab703e39cf3814d5adc0ec88119f51/vcfBeta-GS000039392-ASM-NA12878_WellCount.vcf","0","10919672","3352818","91476","222811","184636","47913","0","6765990","254028","66.6% (2767170/4153682)","2.11 (3137764/1485493)","1.76 (2484230/1415424)","1.64 (2083446/1269372)","5.48 (77351/14125)","2.40 (157249/65562)","2.16 (126196/58440)","5.05 (39988/7925)","1.21 (222811/184636)","0.13 (455360/3444294)",,,,,,,,,,,,,,,,,,,,,,"a9ab703e39cf3814d5adc0ec88119f51"
"b800d7c08dd05c78efb090e7c9e865f1/variants.vcf.gz","65751","7216","0","226","1769","4000","0","1221","0",,"2.41 (5097/2119)","- (0/0)","16.38 (213/13)","1.57 (1080/689)","2.99 (2997/1003)","- (0/0)","1.95 (807/414)","0.44 (1769/4000)","25.53 (5769/226)",,,,,,,,,,,,,,,,,,,,,,,"b800d7c08dd05c78efb090e7c9e865f1"
"37c92600172f67537c80183a90caa82a/HG2_Dove_Falc_0417.l100c500.no_ns.vcf.gz","0","13258","0","0","6505","4450","2303","0","9808","0","0","4770","3324","1714","- (0/0)","- (3450/0)","- (0/0)","- (0/0)","- (1735/0)","- (1126/0)","- (589/0)","1.46 (6505/4450)",,,,,,,,,,,,,,,,,,,,"37c92600172f67537c80183a90caa82a"
"1f50617e764e258f0c7e6f57999f09d3/HG005.cohort.g.vcf","0","2426488","64255","0","4007","4908","79","26","2353213",,"1.43 (43080/30195)","1.38 (37240/27015)","- (0/0)","1.34 (2291/1716)","2.36 (3447/1461)","- (79/0)","7.67 (23/3)","0.82 (4007/4908)","0.14 (8994/64255)",,,,,,,,,,,,,,,,,,,,,,,"1f50617e764e258f0c7e6f57999f09d3"
"438756da52f2a74bb2169428b3dcd033/HG004.140818_D00360_0047_BHA66FADXX.realigned.recalibrated.delly.noLowQual.noIMPRECISE_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"438756da52f2a74bb2169428b3dcd033"
"d47ceeccfa1e0c775dad810b86ce1688/HG2_pseudohap2.l100c500.no_ns.vcf.gz","0","13553","0","0","2928","8748","1877","0","10558","0","0","1974","7077","1507","- (0/0)","- (2995/0)","- (0/0)","- (0/0)","- (954/0)","- (1671/0)","- (370/0)","0.33 (2928/8748)",,,,,,,,,,,,,,,,,,,,"d47ceeccfa1e0c775dad810b86ce1688"
"85a93674073e372ee5107886fc313145/NA24143.dels.reformatted.vcf.gz","63","4310","0","0","0","4310","0","0",,,"1.46 (2560/1750)","- (0/0)","- (0/0)","- (0/0)","1.46 (2560/1750)","- (0/0)","0.00 (0/4310)","- (4310/0)",,,,,,,,,,,,,,,,,,,,,,,,"85a93674073e372ee5107886fc313145"
"ae9d7dda7e9cf6c860c98d1ec189eb2b/TSVC_variants_snpminorallelefreq0.2.vcf","0","36886","35309","267","596","710","4","0",,,"1.55 (21439/13870)","1.67 (167/100)","1.03 (302/294)","1.73 (450/260)","- (4/0)","0.84 (596/710)","0.04 (1310/35576)",,,,,,,,,,,,,,,,,,,,,,,,,"ae9d7dda7e9cf6c860c98d1ec189eb2b"
"f1d3f27d7d8523b60929a1fad8eb7edb/GM24631_ChineseTrioSon_hg19_phased_variants.vcf.gz","802970","4593609","3879461","0","335200","375201","3619","128",,,"1.26 (2558264/2035217)","1.28 (2176176/1703285)","- (0/0)","1.01 (168337/166863)","1.27 (210188/165013)","63.63 (3563/56)","0.89 (335200/375201)","0.18 (714020/3879461)",,,,,,,,,,,,,,,,,,,,,,,,"f1d3f27d7d8523b60929a1fad8eb7edb"
"d28aa81a50e54f3da8bbcfc7f67525d3/HG2_p_and_a_ctg_Sep2016.l100c500.no_ns.vcf.gz","0","12743","0","0","6463","4104","2176","0","9685","0","0","4917","3135","1633","- (0/0)","- (3058/0)","- (0/0)","- (0/0)","- (1546/0)","- (969/0)","- (543/0)","1.57 (6463/4104)",,,,,,,,,,,,,,,,,,,,"d28aa81a50e54f3da8bbcfc7f67525d3"
"8578b13957e022363906aa7312896460/union_170509_refalt.2.2.2.clustered.simpleINFO.techcounts.2techor5caller.50kto60487.vcf.gz","1684","8803","8803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8578b13957e022363906aa7312896460"
"85de5ad4013c7dd08c3f283bf362fe62/HG002.CHM13Y_EBV.svim.q10.vcf.gz","2295","28311","0","11","13148","14900","0","0","252",,"3.10 (21222/6837)","- (0/0)","2.67 (8/3)","3.20 (10018/3130)","3.02 (11196/3704)","- (0/0)","0.88 (13148/14900)","2549.82 (28048/11)",,,,,,,,,,,,,,,,,,,,,,,,"85de5ad4013c7dd08c3f283bf362fe62"
"fae0bfa88fd21598b5fdeea966723d17/HG2_10X_PBhap1_1117.l100c500.vcf.gz","0","10164","0","0","4916","3377","1871","0","10146","0","0","4907","3376","1863","- (0/0)","- (18/0)","- (0/0)","- (0/0)","- (9/0)","- (1/0)","- (8/0)","1.46 (4916/3377)",,,,,,,,,,,,,,,,,,,,"fae0bfa88fd21598b5fdeea966723d17"
"a0f73dee6bada247a702f78a921abd45/GM24631_ChineseTrioSon_GRCh38_large_svs.vcf.gz","5932","26","0","0","0","0","0","10","16","0","- (21/0)","- (0/0)","3.33 (20/6)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","4.00 (8/2)","3.00 (12/4)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"a0f73dee6bada247a702f78a921abd45"
"cea645c87db6ed50c20be8fca2a4520b/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.breakseq_withID_gt19bp.sort.vcf.gz","228","2130","0","0","0","0","0","2130","0",,"6.86 (1859/271)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","6.86 (1859/271)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"cea645c87db6ed50c20be8fca2a4520b"
"2cc3fa61a43802073a826f4d1a2c2a58/HG003_AJ_tardis.filtered.noINV_withID_gt19bp.sort.vcf.gz","0","5235","0","0","0","0","0","5235","0",,"- (5235/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (5235/0)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"2cc3fa61a43802073a826f4d1a2c2a58"
"310226a31c011c76aa5a2e687d331a27/HG2_10X_pseu2.1_0916.l100c500.vcf.gz","0","12588","0","0","2733","7517","2338","0","12569","0","0","2724","7508","2337","- (0/0)","- (19/0)","- (0/0)","- (0/0)","- (9/0)","- (9/0)","- (1/0)","0.36 (2733/7517)",,,,,,,,,,,,,,,,,,,,"310226a31c011c76aa5a2e687d331a27"
"a2d5f51948de247402bf319b421f874b/AJtrio_HiSeq300X_cortex_variants_GRCh37_09042015_hg002_pass_refalt_head.vcf.gz","0","10257","0","0","1493","1705","7059","0",,,"- (0/0)","- (0/0)","1.13 (792/701)","2.22 (1175/530)","1.49 (4226/2833)","0.88 (1493/1705)","- (10257/0)",,,,,,,,,,,,,,,,,,,,,,,,,"a2d5f51948de247402bf319b421f874b"
"2f8780181fc995ac7c425f62b0ecee06/fp_del_nonTR.vcf.gz","0","18","0","0","0","18","0","0",,,"- (18/0)","- (0/0)","- (0/0)","- (0/0)","- (18/0)","- (0/0)","0.00 (0/18)","- (18/0)",,,,,,,,,,,,,,,,,,,,,,,,"2f8780181fc995ac7c425f62b0ecee06"
"bd46fc5124d685717b4b073344305edd/HG002.GRCh38_no_alt.pbsv.vcf","1682","58001","118","0","0","27637","24642","0","2216","3379","0","9","- (0/0)","1.89 (37824/20050)","- (0/0)","- (0/0)","1.79 (17719/9918)","1.73 (15629/9013)","- (0/0)","57.32 (2178/38)","2.13 (2298/1081)","1.12 (27637/24642)",,,,,,,,,,,,,,,,,,,,"bd46fc5124d685717b4b073344305edd"
"0ecb2c62917cdd2265ec3690635a19af/HG002_bkscan_deletion_v1.0_05051017_10X_withID_gt19bp.sort.vcf.gz","0","1463","1463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0ecb2c62917cdd2265ec3690635a19af"
"f70e7f78c02ed2898a571c973e3b61fd/gatk4hc_HG002_15kb_37X_SequelII.vcf.gz","271017","4675485","3880754","0","382402","385347","11598","56","15328",,"1.68 (2930371/1745058)","1.64 (2408836/1471918)","- (0/0)","1.63 (236834/145568)","2.02 (257775/127572)","- (11598/0)","0.99 (382402/385347)","0.20 (779347/3880754)",,,,,,,,,,,,,,,,,,,,,,,,"f70e7f78c02ed2898a571c973e3b61fd"
"0e59c2677d1c4bb4f0beb3e6a5c5bebf/U5c_CCGTCC_L001_R1_001_paired_Reads_locally_realigned_InDel.vcf","0","14984","0","0","4815","3064","0","0","7105",,"0.00 (0/7879)","- (0/0)","- (0/0)","0.00 (0/4815)","0.00 (0/3064)","- (0/0)","1.57 (4815/3064)","- (7879/0)",,,,,,,,,,,,,,,,,,,,,,,,"0e59c2677d1c4bb4f0beb3e6a5c5bebf"
"8232a44171399505e248fd62187005e9/HG004_NIST_150bp_50x_fermikit.sv_refalt_head.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8232a44171399505e248fd62187005e9"
"754fcb7c3b4de45a6f38cf0ca3b6538f/fn.vcf","0","5038","0","0","3597","981","460","0",,,"- (0/0)","- (0/0)","0.98 (1783/1814)","2.79 (722/259)","1.34 (263/197)","3.67 (3597/981)","- (5038/0)",,,,,,,,,,,,,,,,,,,,,,,,,"754fcb7c3b4de45a6f38cf0ca3b6538f"
"22f830a50796b376bd93ca47475d6d9f/project.NIST.hc.snps.indels.vcf","0","416689",,"273134","0","19756","24548","86","12351","86814","1.95 (299609/153370)","0.53 (109390/208134)","0.52 (93347/179787)","- (0/0)","0.52 (6751/13005)","0.60 (9207/15341)","85.00 (85/1)","0.80 (19756/24548)","0.16 (44390/273134)",,,,,,,,,,,,,,,,,,,,,,,"22f830a50796b376bd93ca47475d6d9f"
"1fb86057fc16f9447afd796acd4881e8/HG2_Dove_MHAP_0417.l100c500.no_ns.vcf.gz","0","12662","0","0","5854","4562","2246","0","11428","0","0","5346","4147","1935","- (0/0)","- (1234/0)","- (0/0)","- (0/0)","- (508/0)","- (415/0)","- (311/0)","1.28 (5854/4562)",,,,,,,,,,,,,,,,,,,,"1fb86057fc16f9447afd796acd4881e8"
"d8f1afdaec0777018b5a9a4338dd3253/HG002.gatk.raw.snps.indels.vcf.gz","0","4865052","3959421","0","436167","451588","17876","0",,,"1.63 (2453327/1506094)","- (0/0)","1.67 (272581/163586)","1.83 (291974/159614)","- (17876/0)","0.97 (436167/451588)","0.23 (905631/3959421)",,,,,,,,,,,,,,,,,,,,,,,,,"d8f1afdaec0777018b5a9a4338dd3253"
"b1fce0a8d6f93aac591f3f056fa0b182/HG2_ORod_chr20_0318.l100c500.no_ns.vcf.gz","0","570","0","0","323","159","88","0","275","0","0","165","68","42","- (0/0)","- (295/0)","- (0/0)","- (0/0)","- (158/0)","- (91/0)","- (46/0)","2.03 (323/159)",,,,,,,,,,,,,,,,,,,,"b1fce0a8d6f93aac591f3f056fa0b182"
"5e57e5fd327dfcd9e6116c02a6ff6195/HG2_MCha_h1pol_0218.l100c500.vcf.gz","0","11681","0","0","5644","4410","1627","0","11617","0","0","5618","4384","1615","- (0/0)","- (64/0)","- (0/0)","- (0/0)","- (26/0)","- (26/0)","- (12/0)","1.28 (5644/4410)",,,,,,,,,,,,,,,,,,,,"5e57e5fd327dfcd9e6116c02a6ff6195"
"d4b427423955a76b1d49b5ff9bae09dd/AJtrio_HiSeq300X_cortex_variants_GRCh37_09042015_hg004_min20bp_pass_refalt_head.vcf.gz","0","4009","0","0","1521","1693","795","0",,,"- (0/0)","- (0/0)","1.10 (796/725)","2.22 (1168/525)","1.91 (522/273)","0.90 (1521/1693)","- (4009/0)",,,,,,,,,,,,,,,,,,,,,,,,,"d4b427423955a76b1d49b5ff9bae09dd"
"e2bd4e708e4b830883fb15ca6b00e8c4/HG002.GRCh38_no_alt.deepvariant.vcf","1598310","5055306","4109859","0","460385","461562","21920","1580",,,"1.49 (2457131/1652728)","- (0/0)","1.74 (292572/167813)","1.77 (295226/166336)","21919.00 (21919/1)","1.00 (460385/461562)","0.23 (943867/4109859)",,,,,,,,,,,,,,,,,,,,,,,,,"e2bd4e708e4b830883fb15ca6b00e8c4"
"4aa1675676a164943215ada325118b5f/HG2_Dovetail_Falcon.l100c500.no_ns_refalt_head.vcf.gz","0","8078","0","0","4119","2843","1116","0","2693","0","0","391","1581","721","- (0/0)","- (5385/0)","- (0/0)","- (0/0)","- (3728/0)","- (1262/0)","- (395/0)","1.45 (4119/2843)",,,,,,,,,,,,,,,,,,,,"4aa1675676a164943215ada325118b5f"
"cfc61ae53835c6cb8cdb9521d3680a10/HG4_Dovetail_MHAP.l100c500.no_ns.vcf.gz","0","7084","0","0","3216","2829","1039","0","3039","0","0","315","1837","887","- (0/0)","- (4045/0)","- (0/0)","- (0/0)","- (2901/0)","- (992/0)","- (152/0)","1.14 (3216/2829)",,,,,,,,,,,,,,,,,,,,"cfc61ae53835c6cb8cdb9521d3680a10"
"69023e63f53abc27369f9c7330a63f6d/vcfBeta-GS000039524-ASM-NA24143_WellCount.vcf","0","8055180","3475700","73858","241696","213444","48261","0","3805156","197065","66.7% (2834515/4250024)","2.12 (3251877/1531446)","1.74 (2571797/1481162)","1.66 (2169166/1306534)","3.90 (58798/15060)","2.06 (162649/79047)","1.98 (141769/71675)","4.46 (39415/8846)","1.13 (241696/213444)","0.14 (503401/3549558)",,,,,,,,,,,,,,,,,,,,,,"69023e63f53abc27369f9c7330a63f6d"
"d2ab091c54ca112091aa1cc224d32601/HG004.140818_D00360_0047_BHA66FADXX.realigned.recalibrated.delly.noLowQual.noIMPRECISE_refalt_head.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"d2ab091c54ca112091aa1cc224d32601"
"ed486874998891b3cc63ba200df1948f/HG005.GRCh38_no_alt.pav.vcf.gz","0","4920314","3816058","3","502521","456813","15","0","144904",,"2.00 (3629401/1818894)","1.32 (2720739/2054671)","1.34 (2183821/1632237)","0.50 (1/2)","1.23 (277213/225308)","1.32 (259698/197115)","0.67 (6/9)","1.10 (502521/456813)","0.25 (959349/3816061)",,,,,,,,,,,,,,,,,,,,,,,"ed486874998891b3cc63ba200df1948f"
"2b2a4bf895af7887ae6687de9efe3232/HG003_GRCh38_CHROM1-22_v4.2_annotated.vcf.gz","1940574","6903189",,"4102137","0","451440","460425","22352","0","1866835","1.7% (83618/5036354)","1.90 (3666863/1925605)","1.80 (3240644/1795710)","1.76 (2614166/1487971)","- (0/0)","1.89 (294969/156471)","2.04 (309157/151268)","- (22352/0)","0.98 (451440/460425)","0.23 (934217/4102137)",,,,,,,,,,,,,,,,,,,,,,"2b2a4bf895af7887ae6687de9efe3232"
"4f7413680783ddaf04d3d41a56fb1478/NA24149_GRCh38_deletions.vcf.gz","48","3670","0","0","0","0","0","56","3614","0","- (2783/0)","- (0/0)","2.43 (2599/1071)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","6.00 (48/8)","2.40 (2551/1063)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"4f7413680783ddaf04d3d41a56fb1478"
"5889b11f514f699d387c8edc3663e11e/HG2_Dovetail_Falcon.l100c500.no_ns.vcf.gz","0","8078","0","0","4119","2843","1116","0","2693","0","0","391","1581","721","- (0/0)","- (5385/0)","- (0/0)","- (0/0)","- (3728/0)","- (1262/0)","- (395/0)","1.45 (4119/2843)",,,,,,,,,,,,,,,,,,,,"5889b11f514f699d387c8edc3663e11e"
"c33e3ab2fe87bd9c952d56d475527323/fp_ins_nonTR.vcf.gz","0","88","0","0","74","0","14","0",,,"- (0/0)","- (0/0)","4.69 (61/13)","- (0/0)","3.67 (11/3)","- (74/0)","- (88/0)",,,,,,,,,,,,,,,,,,,,,,,,,"c33e3ab2fe87bd9c952d56d475527323"
"d245522e346ac81ed466ddb5dc2d6699/HG003_AJ_tardis.filtered.noINV_refalt_head.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"d245522e346ac81ed466ddb5dc2d6699"
"6f180d54b3c455d99183a62ffdaedd2f/HG004.pindel_pass_refalt_head.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6f180d54b3c455d99183a62ffdaedd2f"
"3bafc0ef8dab0057fecb089d2a59551e/HG003.140701_D00360_0032_AHA0KGADXX.realigned.recalibrated.lumpy_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3bafc0ef8dab0057fecb089d2a59551e"
"cdd3f0e9bddbd403486a380ace846092/HG2_10X_PBhap1_1117.l100c500.no_ns.vcf.gz","0","10132","0","0","4916","3376","1840","0","10114","0","0","4907","3375","1832","- (0/0)","- (18/0)","- (0/0)","- (0/0)","- (9/0)","- (1/0)","- (8/0)","1.46 (4916/3376)",,,,,,,,,,,,,,,,,,,,"cdd3f0e9bddbd403486a380ace846092"
"5182f4234d79f4b649bc5ced3ae2cae6/HG2_Dovetail_MHAP.l100c500.no_ns_refalt_head.vcf.gz","0","7867","0","0","3766","2993","1108","0","3235","0","0","413","1875","947","- (0/0)","- (4632/0)","- (0/0)","- (0/0)","- (3353/0)","- (1118/0)","- (161/0)","1.26 (3766/2993)",,,,,,,,,,,,,,,,,,,,"5182f4234d79f4b649bc5ced3ae2cae6"
"a59449111bf0b9e4d11ebd77a4a6eb29/bwa_gatk.vcf.gz","3476856","5582671",,"3598772","0","256754","305357","7592","1414196",,"89247","76382","0","6125","6740","0","2.07 (3363623/1622501)","1.55 (2481331/1597897)","1.54 (2136222/1386168)","- (0/0)","1.54 (152125/98504)","1.64 (185405/113212)",,,,,,,,,,,,,,,,,,,,"a59449111bf0b9e4d11ebd77a4a6eb29"
"d166af982348f3e64b5f932327df7449/fp.vcf","0","704","0","0","0","0","0","491","198","15","- (0/0)","19.46 (467/24)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","19.46 (467/24)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,"d166af982348f3e64b5f932327df7449"
"033ab326161c99306183f5aed4acbf3d/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.breakseq_withID_gt19bp.sort.vcf.gz","228","2130","0","0","0","0","0","2130","0",,"6.86 (1859/271)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","6.86 (1859/271)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"033ab326161c99306183f5aed4acbf3d"
"b29db8c4d3e4dec29f4586b2495fc543/HG4_Dovetail_MHAP.l100c500.vcf.gz","0","11150","0","0","4792","4120","2238","0","9973","0","0","4444","3727","1802","- (0/0)","- (1177/0)","- (0/0)","- (0/0)","- (348/0)","- (393/0)","- (436/0)","1.16 (4792/4120)",,,,,,,,,,,,,,,,,,,,"b29db8c4d3e4dec29f4586b2495fc543"
"19e68622751dedb2ca92585d2e03429e/GM24694_ChineseTrioFather_hg19_deletions.vcf.gz","54","3848","0","0","0","0","0","36","3812","0","- (3021/0)","- (0/0)","1.67 (2407/1441)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","5.00 (30/6)","1.66 (2377/1435)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"19e68622751dedb2ca92585d2e03429e"
"d6c6fdfb4395f2368fb08f7559c1c16b/150420-HG005-Homogeneity-01-Combined_S1.CNV.vcf","392","53","0","0","0","0","0","53","0",,"12.25 (49/4)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","12.25 (49/4)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"d6c6fdfb4395f2368fb08f7559c1c16b"
"a3bb4193c5eb67e35b4bd95d9c053aec/vcfBeta-GS000039541-ASM-NA24149_WellCount.vcf","0","7653351","3428958","68463","240585","209850","48028","0","3471690","185777","64.6% (2702524/4181661)","86194","73008","1208","5870","5436","672","2.13 (3207335/1507310)","1.69 (2456572/1453118)","1.61 (2071355/1284595)","3.54 (52443/14812)","2.09 (158675/76040)",,,,,,,,,,,,,,,,,,,,"a3bb4193c5eb67e35b4bd95d9c053aec"
"b4ebdcf70881bd016e4e5d557a1feee5/NA24149.GRCh38.large_svs.vcf.gz","5896","245","0","0","0","0","0","10","235","0","- (31/0)","- (0/0)","80.67 (242/3)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (10/0)","77.33 (232/3)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"b4ebdcf70881bd016e4e5d557a1feee5"
"70fd7cf99b5013f0e2062a3c8f44cfaf/union_170509_refalt.2.2.2.clustered.simpleINFO.techcounts.2techor5caller.insgt299.vcf.gz","1458","2165","2165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70fd7cf99b5013f0e2062a3c8f44cfaf"
"1d993409eb447eea0c9f818654f76fd5/BCM_PacBio_PBHoney_Sep.8.2016_Filt_del_withID_gt19bp.sort.vcf.gz","7565","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1d993409eb447eea0c9f818654f76fd5"
